,LAT,LON,SPEED,COURSE,HEADING,ELAPSED,DESTINATION,FLAG,LENGTH,ROT,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,L_FORE,W_LEFT,DWT,GT_SHIPTYPE,TYPE_IMG,TYPE_NAME,STATUS_NAME,vessel_type,terminal_type,name,length,width,ID,draught_empty,draught_full,height_empty,height_full,v,installed_power,terminal
394,51.95623,4.149895,1.0,299.0,126.0,5.0,,BE,110.0,0.0,TANZANITE,8,110978,14.0,95.0,5.0,4165.0,25,nan,nan,nan,,,TANZANITE,110.0,14.0,110978,5,5,5,5,5.1,1000,Other
395,51.95789,4.041417,0.0,83.0,83.0,2.0,NLROT,DK,397.0,-1.0,ESTELLE MAERSK,7,159326,56.0,232.0,28.0,174239.0,11,nan,nan,nan,Container,Container,ESTELLE MAERSK,397.0,56.0,159326,5,5,5,5,5.1,1000,Other
396,51.96913,3.999533,41.0,134.0,134.0,2.0,,NL,10.0,,KRVE 20,3,3357021,3.0,5.0,2.0,,-999,nan,nan,nan,,,KRVE 20,10.0,3.0,3357021,5,5,5,5,5.1,1000,Other
397,51.9394,4.0828,22.0,80.0,80.0,1132.0,CLASS B,NL,0.0,,BOOT 3,0,5249457,0.0,0.0,0.0,,-999,nan,nan,nan,,,BOOT 3,0.0,0.0,5249457,5,5,5,5,5.1,1000,Other
398,51.98878,4.057415,89.0,295.0,299.0,1.0,NL RTM,AG,37.0,-720.0,FAIRPLAY 34,3,359912,14.0,17.0,10.0,627.0,54,nan,nan,nan,Tug,,FAIRPLAY 34,37.0,14.0,359912,5,5,5,5,5.1,1000,Other
399,51.94412,4.127787,0.0,358.0,359.0,2.0,NL RTM <=> GB KGH,TR,193.0,0.0,HATCHE,7,296655,26.0,120.0,13.0,11636.0,12,nan,nan,nan,Ro-Ro Cargo,Cargo,HATCHE,193.0,26.0,296655,5,5,5,5,5.1,1000,Other
400,51.84961,3.984438,59.0,79.0,71.0,2.0,,NL,21.0,-720.0,SL2 ARENTJE,2,267333,5.0,0.0,0.0,,43,nan,nan,nan,Trawler,Fish,SL2 ARENTJE,21.0,5.0,267333,5,5,5,5,5.1,1000,Other
401,51.967,4.108083,1.0,13.0,114.0,1.0,"NL,RTM",LR,291.0,0.0,BERGE TRIGLAV,7,463405,45.0,251.0,25.0,175885.0,6,nan,nan,nan,Bulk Carrier,Bulk,BERGE TRIGLAV,291.0,45.0,463405,5,5,5,5,5.1,1000,Other
402,51.97258,3.9937,14.0,127.0,21.0,1.0,HRB.TUG.EUROPOORT,MT,28.0,720.0,VB EBRO,3,370615,9.0,12.0,5.0,160.0,54,nan,nan,nan,Tug,,VB EBRO,28.0,9.0,370615,5,5,5,5,5.1,1000,Other
403,51.94454,4.047578,0.0,,,2.0,ROTTERDAM,NL,110.0,,CASA BLANCA,7,245954,12.0,100.0,5.0,,61,nan,nan,nan,,,CASA BLANCA,110.0,12.0,245954,5,5,5,5,5.1,1000,Other
404,51.94911,4.148913,0.0,0.0,0.0,3.0,ROTTERDAM HARTELKANA,NL,85.0,,EEDE,8,3351292,10.0,86.0,5.0,,25,nan,nan,nan,,,EEDE,85.0,10.0,3351292,5,5,5,5,5.1,1000,Other
405,51.96004,4.064599,0.0,1.0,350.0,2.0,ROTTERDAM DREDGING,NL,25.0,0.0,HUSKY,7,3351473,8.0,25.0,4.0,,-999,nan,nan,nan,,,HUSKY,25.0,8.0,3351473,5,5,5,5,5.1,1000,Other
406,51.96256,4.052502,0.0,325.0,181.0,2.0,ROTTERDAM,NL,97.0,0.0,HAM 317,3,264694,18.0,27.0,10.0,6780.0,81,nan,nan,nan,Suction Dredger,,HAM 317,97.0,18.0,264694,5,5,5,5,5.1,1000,Other
407,51.97769,4.123965,0.0,,,5.0,,NL,19.0,,ZILVERMEEUW,3,3995769,5.0,10.0,3.0,,-999,nan,nan,nan,,,ZILVERMEEUW,19.0,5.0,3995769,5,5,5,5,5.1,1000,Other
408,51.95458,4.126527,0.0,,,3.0,ZAANDAM,NL,66.0,,VOLHARDING 2,8,245337,8.0,57.0,8.0,,25,nan,nan,nan,,,VOLHARDING 2,66.0,8.0,245337,5,5,5,5,5.1,1000,Other
409,51.93362,4.187423,0.0,288.0,309.0,3.0,NL RTM,KY,179.0,0.0,PEGASUS,7,5586509,30.0,152.0,20.0,34958.0,6,nan,nan,nan,Bulk Carrier,Bulk,PEGASUS,179.0,30.0,5586509,5,5,5,5,5.1,1000,Other
410,51.89599,4.217785,0.0,0.0,0.0,1.0,CLASS B,NL,10.0,,GT52,9,5488293,3.0,9.0,1.0,,-999,nan,nan,nan,,,GT52,10.0,3.0,5488293,5,5,5,5,5.1,1000,Other
411,51.95576,3.995478,0.0,38.0,213.0,2.0,NLRTM,PT,129.0,0.0,PENGALIA,7,124940,20.0,115.0,10.0,8268.0,11,nan,nan,nan,Container,Container,PENGALIA,129.0,20.0,124940,5,5,5,5,5.1,1000,Other
412,51.89479,4.23618,0.0,100.0,100.0,4.0,ROTTERDAM,FR,80.0,,MASCARET,7,170335,5.0,71.0,5.0,,61,nan,nan,nan,,,MASCARET,80.0,5.0,170335,5,5,5,5,5.1,1000,Other
413,51.82359,4.119787,0.0,,,3.0,CLASS B,NL,16.0,,BONNE CHANCE,9,248922,5.0,10.0,3.0,,-999,nan,nan,nan,,,BONNE CHANCE,16.0,5.0,248922,5,5,5,5,5.1,1000,Other
414,51.913,4.186532,49.0,124.0,124.0,1.0,,NL,19.0,,WADDENZEE,3,5154752,4.0,3.0,2.0,,131,nan,nan,nan,,,WADDENZEE,19.0,4.0,5154752,5,5,5,5,5.1,1000,Other
415,51.95345,4.12765,0.0,326.0,185.0,3.0,NLRTM,LR,228.0,0.0,CHEMTRANS CANCALE,8,754971,32.0,187.0,12.0,73626.0,17,nan,nan,nan,Crude Oil Tanker,Liquid,CHEMTRANS CANCALE,228.0,32.0,754971,5,5,5,5,5.1,1000,Other
416,51.94667,4.17832,66.0,116.0,116.0,2.0,BUNKERS,NL,110.0,,VIRAGE,8,242084,11.0,97.0,4.0,2950.0,25,nan,nan,nan,,,VIRAGE,110.0,11.0,242084,5,5,5,5,5.1,1000,Other
417,51.82336,4.121307,0.0,0.0,0.0,2.0,CLASS B,NL,20.0,,THOMMY,9,250052,5.0,15.0,1.0,,-999,nan,nan,nan,,,THOMMY,20.0,5.0,250052,5,5,5,5,5.1,1000,Other
418,51.95222,4.079685,61.0,32.0,32.0,2.0,N/A,NL,135.0,,NOVUM,7,233251,14.0,123.0,6.0,4585.0,-999,nan,nan,nan,,,NOVUM,135.0,14.0,233251,5,5,5,5,5.1,1000,Other
419,51.94459,4.074547,0.0,333.0,34.0,3.0,NLRTM,LR,133.0,0.0,MAIKE D,7,366017,18.0,119.0,13.0,7944.0,11,nan,nan,nan,Container,Container,MAIKE D,133.0,18.0,366017,5,5,5,5,5.1,1000,Other
420,51.95301,4.07709,4.0,219.0,219.0,3.0,ROTTERDAM,NL,86.0,,LURONA,7,239858,9.0,76.0,4.0,,-999,nan,nan,nan,,,LURONA,86.0,9.0,239858,5,5,5,5,5.1,1000,Other
421,51.96111,4.125243,0.0,334.0,152.0,3.0,NL RTM,MH,228.0,0.0,SBI SAMBA,7,2163898,35.0,194.0,11.0,84867.0,6,nan,nan,nan,Bulk Carrier,Bulk,SBI SAMBA,228.0,35.0,2163898,5,5,5,5,5.1,1000,Other
422,51.9499,3.989072,0.0,30.0,30.0,1.0,NLRTM,CY,151.0,0.0,WES GESA,7,365966,23.0,142.0,12.0,13000.0,11,nan,nan,nan,Container,Container,WES GESA,151.0,23.0,365966,5,5,5,5,5.1,1000,Other
423,51.92351,4.201558,21.0,306.0,306.0,2.0,,NL,10.0,,KRVE2,3,251812,4.0,4.0,2.0,,-999,nan,nan,nan,,,KRVE2,10.0,4.0,251812,5,5,5,5,5.1,1000,Other
424,51.97266,4.115233,0.0,,,2.0,MALAGA,NL,42.0,,ZWARTEWATER,3,233978,8.0,35.0,3.0,,131,nan,nan,nan,,,ZWARTEWATER,42.0,8.0,233978,5,5,5,5,5.1,1000,Other
425,51.9381,4.18387,0.0,331.0,78.0,3.0,ROTTERDAM,AG,35.0,0.0,FAIRPLAY 24,3,231695,10.0,10.0,5.0,317.0,54,nan,nan,nan,Tug,,FAIRPLAY 24,35.0,10.0,231695,5,5,5,5,5.1,1000,Other
426,51.95826,3.995703,0.0,188.0,188.0,2.0,HARTELHAVEN,NL,1.0,,ENSEMBLE,7,3351458,11.0,110.0,5.0,,61,nan,nan,nan,,,ENSEMBLE,1.0,11.0,3351458,5,5,5,5,5.1,1000,Other
427,51.96771,4.049847,76.0,102.0,102.0,2.0,,NL,10.0,,KRVE 29,3,252438,3.0,6.0,2.0,,-999,nan,nan,nan,,,KRVE 29,10.0,3.0,252438,5,5,5,5,5.1,1000,Other
428,51.95661,4.114718,0.0,0.0,0.0,2.0,DINTELHAVEN,NL,193.0,,VEERHAVEN X,7,233358,22.0,168.0,16.0,,61,nan,nan,nan,,,VEERHAVEN X,193.0,22.0,233358,5,5,5,5,5.1,1000,Other
429,51.95254,4.125355,0.0,0.0,0.0,4.0,,NL,67.0,,IDUNA,7,239626,9.0,55.0,6.0,,61,nan,nan,nan,,,IDUNA,67.0,9.0,239626,5,5,5,5,5.1,1000,Other
430,51.938,4.085572,34.0,247.0,247.0,1099.0,CLASS B,NL,0.0,,BOOT 1,0,5699564,0.0,0.0,0.0,,-999,nan,nan,nan,,,BOOT 1,0.0,0.0,5699564,5,5,5,5,5.1,1000,Other
431,51.92987,4.201625,0.0,53.0,308.0,5.0,NL RTM,MH,225.0,0.0,BW BRAGE,8,3966853,36.0,190.0,10.0,54457.0,19,nan,nan,nan,LPG Tanker,Liquid,BW BRAGE,225.0,36.0,3966853,5,5,5,5,5.1,1000,Other
432,51.94658,4.041039,0.0,287.0,287.0,1.0,,NL,187.0,,ALFA VERDE,7,5724608,12.0,95.0,6.0,,-999,nan,nan,nan,,,ALFA VERDE,187.0,12.0,5724608,5,5,5,5,5.1,1000,Other
433,51.95047,4.127777,1.0,180.0,180.0,1.0,UTRECHT,NL,19.0,,FRISIAN,7,239602,9.0,168.0,4.0,,61,nan,nan,nan,,,FRISIAN,19.0,9.0,239602,5,5,5,5,5.1,1000,Other
434,52.02635,3.962508,195.0,207.0,202.0,2.0,OOSTENDE,DK,20.0,0.0,ATTENDER,3,157089,8.0,16.0,5.0,55.0,26,nan,nan,nan,,,ATTENDER,20.0,8.0,157089,5,5,5,5,5.1,1000,Other
435,51.9449,4.186638,118.0,303.0,303.0,2.0,CAP A/D Y,NL,35.0,,IDA,8,109558,5.0,29.0,3.0,,25,nan,nan,nan,,,IDA,35.0,5.0,109558,5,5,5,5,5.1,1000,Other
436,51.82557,4.065465,56.0,94.0,94.0,1.0,CLASS B,FR,16.0,,SAKURA,9,5953974,8.0,14.0,4.0,,-999,nan,nan,nan,,,SAKURA,16.0,8.0,5953974,5,5,5,5,5.1,1000,Other
437,51.97402,4.032013,7.0,136.0,218.0,3.0,ROTTERDAM,MT,24.0,-720.0,BEAGLE,3,5415668,12.0,8.0,6.0,83.0,54,nan,nan,nan,Tug,,BEAGLE,24.0,12.0,5415668,5,5,5,5,5.1,1000,Other
438,51.89951,4.229667,0.0,,,3.0,AMSTERDAM,NL,80.0,,DYTHAR,3,5913718,9.0,1.0,0.0,,-999,nan,nan,nan,,,DYTHAR,80.0,9.0,5913718,5,5,5,5,5.1,1000,Other
439,51.92395,4.212262,0.0,,,5.0,,NL,50.0,,RUBICON,7,241555,6.0,40.0,4.0,,61,nan,nan,nan,,,RUBICON,50.0,6.0,241555,5,5,5,5,5.1,1000,Other
440,51.95811,4.040268,0.0,,,8.0,3E PETROLEUMHAVEN,NL,110.0,,VENETIE,8,246050,11.0,110.0,5.0,,25,nan,nan,nan,,,VENETIE,110.0,11.0,246050,5,5,5,5,5.1,1000,Other
441,51.96634,4.045122,0.0,0.0,0.0,29.0,,NL,10.0,,KRVE 50,3,3351233,3.0,4.0,1.0,,-999,nan,nan,nan,,,KRVE 50,10.0,3.0,3351233,5,5,5,5,5.1,1000,Other
442,52.05892,3.337747,66.0,187.0,185.0,1.0,BE GNE,MT,180.0,0.0,FOUR RIGOLETTO,7,384505,30.0,152.0,8.0,34438.0,6,nan,nan,nan,Bulk Carrier,Bulk,FOUR RIGOLETTO,180.0,30.0,384505,5,5,5,5,5.1,1000,Bulk
443,52.13763,3.45416,39.0,123.0,133.0,1.0,NL RTM,NL,32.0,0.0,COASTAL VANGUARD,3,270988,9.0,8.0,6.0,220.0,54,nan,nan,nan,Tug,,COASTAL VANGUARD,32.0,9.0,270988,5,5,5,5,5.1,1000,Other
444,52.17688,3.215762,36.0,47.0,42.0,1.0,TEXEL,GB,23.0,0.0,MTS INDUS,3,194240,6.0,9.0,5.0,,54,nan,nan,nan,Tug,,MTS INDUS,23.0,6.0,194240,5,5,5,5,5.1,1000,Other
445,52.04305,3.48105,131.0,263.0,265.0,1.0,NLSLU,NL,86.0,-1.0,ARKLOW VENUS,7,5305526,15.0,75.0,7.0,5171.0,9,nan,nan,nan,General Cargo,Cargo,ARKLOW VENUS,86.0,15.0,5305526,5,5,5,5,5.1,1000,Other
446,52.04903,3.410798,105.0,7.0,11.0,1.0,HAMBURG,NL,87.0,0.0,AMADEUS GOLD,7,3635017,11.0,77.0,8.0,2570.0,9,nan,nan,nan,General Cargo,Cargo,AMADEUS GOLD,87.0,11.0,3635017,5,5,5,5,5.1,1000,Other
447,52.25243,3.388382,91.0,45.0,46.0,2.0,DEHAM,DE,82.0,0.0,MAIKE,7,152039,11.0,69.0,3.0,2339.0,9,nan,nan,nan,General Cargo,Cargo,MAIKE,82.0,11.0,152039,5,5,5,5,5.1,1000,Other
448,52.1628,3.180607,84.0,44.0,43.0,3.0,NL EEM,GB,89.0,0.0,VICTORIA C,7,192274,14.0,78.0,6.0,4998.0,9,nan,nan,nan,General Cargo,Cargo,VICTORIA C,89.0,14.0,192274,5,5,5,5,5.1,1000,Other
449,52.18307,3.203997,129.0,47.0,49.0,1.0,AMSTERDAM,BB,99.0,0.0,WILSON CADIZ,7,378778,12.0,91.0,7.0,4432.0,9,nan,nan,nan,General Cargo,Cargo,WILSON CADIZ,99.0,12.0,378778,5,5,5,5,5.1,1000,Other
450,52.13788,3.45516,36.0,120.0,120.0,2.0,GRIMSBY,CY,80.0,,BOKABARGE 82,3,5489648,28.0,30.0,2.0,,-999,nan,nan,nan,,,BOKABARGE 82,80.0,28.0,5489648,5,5,5,5,5.1,1000,Other
451,52.08043,3.1714,60.0,312.0,312.0,21.0,nan,nan,,,[SAT-AIS],2,TVRZd05qY3hNVFl3TmpjeE1UWXdOZz09LTlIbnlrbkJOMGdGZVo4NmFIbGxoSnc9PQ==,,,,,-999,2,Fishing,Engaged in Fishing,,,[SAT-AIS],,,TVRZd05qY3hNVFl3TmpjeE1UWXdOZz09LTlIbnlrbkJOMGdGZVo4NmFIbGxoSnc9PQ==,5,5,5,5,5.1,1000,Other
452,52.13787,3.454087,37.0,119.0,126.0,4.0,NLRTM,NL,34.0,0.0,LINGESTROOM,3,4911082,12.0,12.0,8.0,285.0,54,nan,nan,nan,Tug,,LINGESTROOM,34.0,12.0,4911082,5,5,5,5,5.1,1000,Other
453,52.23067,3.287272,96.0,48.0,46.0,1.0,IJMUIDEN,RU,89.0,0.0,MALACHITE,7,347139,14.0,78.0,10.0,5284.0,9,nan,nan,nan,General Cargo,Cargo,MALACHITE,89.0,14.0,347139,5,5,5,5,5.1,1000,Other
454,52.04738,3.325673,136.0,189.0,188.0,1.0,GHENT,MT,109.0,0.0,KEY EAST,8,1535,16.0,78.0,9.0,6488.0,88,nan,nan,nan,Oil/Chemical Tanker,Liquid,KEY EAST,109.0,16.0,1535,5,5,5,5,5.1,1000,Other
455,52.09672,4.266175,14.0,,,995.0,CLASS B,DK,14.0,,CAPE HEIMA,9,6596776,5.0,4.0,4.0,,-999,nan,nan,nan,,,CAPE HEIMA,14.0,5.0,6596776,5,5,5,5,5.1,1000,Other
456,52.16145,4.502285,0.0,101.0,101.0,2.0,CLASS B,NL,14.0,,BLUE BEAR,9,5931932,4.0,14.0,2.0,,-999,nan,nan,nan,,,BLUE BEAR,14.0,4.0,5931932,5,5,5,5,5.1,1000,Other
457,52.09924,4.263815,1.0,,,2.0,SCHEVENINGEN,NL,18.0,,OCEAAN,3,894845,6.0,4.0,3.0,,54,nan,nan,nan,Tug,,OCEAAN,18.0,6.0,894845,5,5,5,5,5.1,1000,Other
458,52.14052,4.54476,0.0,0.0,0.0,5.0,WAT KINT SKEELE,NL,55.0,,S INNE,7,248471,6.0,46.0,5.0,,61,nan,nan,nan,,,S INNE,55.0,6.0,248471,5,5,5,5,5.1,1000,Other
459,52.13389,4.470483,33.0,247.0,247.0,2.0,ROTTERDAM EO,NL,55.0,,CAAN,7,247679,6.0,43.0,0.0,,61,nan,nan,nan,,,CAAN,55.0,6.0,247679,5,5,5,5,5.1,1000,Other
460,52.20765,4.55774,0.0,,,0.0,CLASS B,NL,17.0,,TRANQUILITY,9,6237902,5.0,13.0,3.0,,-999,nan,nan,nan,,,TRANQUILITY,17.0,5.0,6237902,5,5,5,5,5.1,1000,Other
461,52.10165,4.266842,0.0,23.0,214.0,1.0,DUTCH TENDER SERVICE,NL,37.0,0.0,ANTEOS,3,145615,11.0,0.0,0.0,364.0,54,nan,nan,nan,Tug,,ANTEOS,37.0,11.0,145615,5,5,5,5,5.1,1000,Other
462,52.09727,4.268288,0.0,173.0,173.0,3.0,ANCHORAGE 3 EAST,GB,15.0,,CONDOR,4,195725,6.0,8.0,4.0,,-999,nan,nan,nan,,,CONDOR,15.0,6.0,195725,5,5,5,5,5.1,1000,Other
463,52.14097,4.5416,0.0,,,0.0,BEBRU4009KDOCKX00005,BE,80.0,,MUZARA,3,248490,8.0,68.0,3.0,,-999,nan,nan,nan,,,MUZARA,80.0,8.0,248490,5,5,5,5,5.1,1000,Other
464,52.19076,4.499609,0.0,,,978.0,CLASS B,NL,10.0,,KARMA,9,6222906,3.0,7.0,2.0,,-999,nan,nan,nan,,,KARMA,10.0,3.0,6222906,5,5,5,5,5.1,1000,Other
465,52.21189,4.571798,0.0,,,742.0,CLASS B,NL,11.0,,MARIA GERARDA,9,6329007,4.0,3.0,2.0,,-999,nan,nan,nan,,,MARIA GERARDA,11.0,4.0,6329007,5,5,5,5,5.1,1000,Other
466,52.12414,4.463607,0.0,180.0,180.0,7.0,CLASS B,NL,12.0,,HIGH NOON,9,4070301,4.0,5.0,2.0,,-999,nan,nan,nan,,,HIGH NOON,12.0,4.0,4070301,5,5,5,5,5.1,1000,Other
467,52.12179,4.45628,0.0,,,5.0,CLASS B,NL,15.0,,CURE T1D,9,6275971,5.0,11.0,3.0,,-999,nan,nan,nan,,,CURE T1D,15.0,5.0,6275971,5,5,5,5,5.1,1000,Other
468,52.18839,4.216533,0.0,203.0,268.0,1.0,SCHEVENINGEN,FR,122.0,0.0,ST SARA,8,307357,17.0,103.0,16.0,8019.0,88,nan,nan,nan,Oil/Chemical Tanker,Liquid,ST SARA,122.0,17.0,307357,5,5,5,5,5.1,1000,Other
469,52.19845,4.510698,0.0,,,1.0,CLASS B,NL,627.0,,SYLT,9,6181437,35.0,0.0,0.0,,-999,nan,nan,nan,,,SYLT,627.0,35.0,6181437,5,5,5,5,5.1,1000,Other
470,52.15125,4.412258,0.0,,,30.0,CLASS B,NL,12.0,,CAESAR,9,5538526,3.0,7.0,1.0,,-999,nan,nan,nan,,,CAESAR,12.0,3.0,5538526,5,5,5,5,5.1,1000,Other
471,52.08138,4.227835,18.0,218.0,218.0,4.0,CLASS B,NL,7.0,,HELENA,9,5629357,2.0,4.0,1.0,,-999,nan,nan,nan,,,HELENA,7.0,2.0,5629357,5,5,5,5,5.1,1000,Other
472,52.09907,4.26266,0.0,306.0,274.0,2.0,NLSCE,NL,66.0,0.0,STAD AMSTERDAM,6,268809,10.0,58.0,5.0,110.0,23,nan,nan,nan,,,STAD AMSTERDAM,66.0,10.0,268809,5,5,5,5,5.1,1000,Other
473,52.09616,4.266088,0.0,,,0.0,CLASS B,NL,12.0,,DICKSON,9,222695,4.0,6.0,2.0,,-999,nan,nan,nan,,,DICKSON,12.0,4.0,222695,5,5,5,5,5.1,1000,Other
474,52.09792,4.269317,0.0,71.0,71.0,4.0,SCHEVENINGEN,NL,40.0,,TRIP JUNIOR,6,259616,7.0,24.0,5.0,,192,nan,nan,nan,,,TRIP JUNIOR,40.0,7.0,259616,5,5,5,5,5.1,1000,Other
475,52.20496,4.401588,0.0,179.0,179.0,2.0,CLASS B,NL,18.0,,TESSRON,9,5606887,4.0,6.0,2.0,,-999,nan,nan,nan,,,TESSRON,18.0,4.0,5606887,5,5,5,5,5.1,1000,Other
476,52.27145,4.573252,1.0,337.0,337.0,5.0,,NL,70.0,,MORDICUS,3,247276,7.0,60.0,4.0,,-999,nan,nan,nan,,,MORDICUS,70.0,7.0,247276,5,5,5,5,5.1,1000,Other
477,52.15612,4.505265,0.0,,,797.0,CLASS B,NL,14.0,,WATERTON,9,5991751,4.0,12.0,2.0,,-999,nan,nan,nan,,,WATERTON,14.0,4.0,5991751,5,5,5,5,5.1,1000,Other
478,52.16061,4.487497,0.0,,,976.0,LEIDEN,NL,12.0,,WATTANJUH,6,5038384,4.0,1.0,2.0,,24,nan,nan,nan,,,WATTANJUH,12.0,4.0,5038384,5,5,5,5,5.1,1000,Other
479,52.04265,4.344069,41.0,177.0,177.0,0.0,DENHAAG VV RDAM,NL,70.0,,REINOD 1,3,2289603,7.0,62.0,3.0,,-999,nan,nan,nan,,,REINOD 1,70.0,7.0,2289603,5,5,5,5,5.1,1000,Other
480,52.21989,4.547605,4.0,,,4.0,CLASS B,NL,13.0,,LIEVEMIJN,9,5934611,4.0,6.0,1.0,,-999,nan,nan,nan,,,LIEVEMIJN,13.0,4.0,5934611,5,5,5,5,5.1,1000,Other
481,52.19787,4.434482,0.0,,,3.0,DIEMEN,NL,67.0,,NOORDERZON,7,234284,7.0,59.0,3.0,,61,nan,nan,nan,,,NOORDERZON,67.0,7.0,234284,5,5,5,5,5.1,1000,Other
482,52.09495,4.265033,0.0,0.0,0.0,996.0,CLASS B,NL,12.0,,SEC.HAYAI DUALHAND,9,221515,4.0,6.0,2.0,,-999,nan,nan,nan,,,SEC.HAYAI DUALHAND,12.0,4.0,221515,5,5,5,5,5.1,1000,Other
483,52.09515,4.264117,0.0,0.0,0.0,1.0,CLASS B,NL,12.0,,LES COPAINS D ABORD,9,238231,4.0,9.0,3.0,,-999,nan,nan,nan,,,LES COPAINS D ABORD,12.0,4.0,238231,5,5,5,5,5.1,1000,Other
484,52.2519,4.424582,36.0,208.0,204.0,1.0,SCHEVENINGEN,NL,14.0,-3.0,SCH43 ALIDA JOLANDA,2,237264,6.0,0.0,0.0,,-999,nan,nan,nan,,,SCH43 ALIDA JOLANDA,14.0,6.0,237264,5,5,5,5,5.1,1000,Other
485,52.09769,4.260235,0.0,,,2.0,SCHEVENINGEN,NL,55.0,,THOMAS,3,246730,11.0,42.0,8.0,,131,nan,nan,nan,,,THOMAS,55.0,11.0,246730,5,5,5,5,5.1,1000,Other
486,52.17761,4.224845,1.0,220.0,277.0,6.0,SCHEVENINGEN ANHOR,DK,96.0,0.0,ELSE MARIE THERESA,8,158215,14.0,87.0,13.0,4307.0,88,nan,nan,nan,Oil/Chemical Tanker,Liquid,ELSE MARIE THERESA,96.0,14.0,158215,5,5,5,5,5.1,1000,Other
487,52.19183,4.500753,0.0,0.0,0.0,0.0,ROTTERDAM,NL,130.0,,THALES,0,224295,6.0,8.0,2.0,,-999,nan,nan,nan,,,THALES,130.0,6.0,224295,5,5,5,5,5.1,1000,Other
488,52.20378,4.212266,1.0,194.0,265.0,2.0,NLRTM ANCHORAGE,LR,159.0,0.0,NAVIGATOR LIBRA,8,755291,25.0,127.0,14.0,22911.0,19,nan,nan,nan,LPG Tanker,Liquid,NAVIGATOR LIBRA,159.0,25.0,755291,5,5,5,5,5.1,1000,Other
489,52.09742,4.26092,0.0,333.0,249.0,2.0,DREDGEAREA - BEGNE,NL,89.0,0.0,DC BRUGGE,3,258445,15.0,78.0,7.0,5150.0,73,nan,nan,nan,Hopper Dredger,,DC BRUGGE,89.0,15.0,258445,5,5,5,5,5.1,1000,Other
490,52.19835,4.436451,1.0,238.0,238.0,2.0,LEIDEN,NL,8.0,,NONDEJU,6,5923610,2.0,7.0,3.0,,24,nan,nan,nan,,,NONDEJU,8.0,2.0,5923610,5,5,5,5,5.1,1000,Other
491,52.2063,4.250371,1.0,147.0,256.0,2.0,NLRTM>NLSCE,BS,228.0,1.0,SWORD,8,5614355,42.0,197.0,16.0,104026.0,17,nan,nan,nan,Crude Oil Tanker,Liquid,SWORD,228.0,42.0,5614355,5,5,5,5,5.1,1000,Other
492,52.18957,4.503475,0.0,11.0,11.0,2.0,CLASS B,NL,16.0,,KURANG BAGUS,9,245277,5.0,13.0,2.0,,-999,nan,nan,nan,,,KURANG BAGUS,16.0,5.0,245277,5,5,5,5,5.1,1000,Other
493,52.19125,4.472628,49.0,113.0,113.0,0.0,NLAMS,NL,11.0,,WUST,3,4188151,3.0,7.0,2.0,,74,nan,nan,nan,,,WUST,11.0,3.0,4188151,5,5,5,5,5.1,1000,Other
494,52.19843,4.43609,0.0,,,1.0,NLKWR00205HRBAR00099,NL,7.0,,ANDANTE,7,3351386,7.0,70.0,0.0,,61,nan,nan,nan,,,ANDANTE,7.0,7.0,3351386,5,5,5,5,5.1,1000,Other
495,52.21347,4.229567,0.0,177.0,262.0,1.0,SCHEVENINGEN,GR,250.0,0.0,DELTA PIONEER,8,212266,44.0,232.0,27.0,111013.0,17,nan,nan,nan,Crude Oil Tanker,Liquid,DELTA PIONEER,250.0,44.0,212266,5,5,5,5,5.1,1000,Other
496,52.18591,4.242492,1.0,205.0,273.0,5.0,NL SCE,NO,183.0,2.0,ANNELEEN KNUTSEN,8,309807,27.0,154.0,21.0,35140.0,197,nan,nan,nan,Shuttle Tanker,,ANNELEEN KNUTSEN,183.0,27.0,309807,5,5,5,5,5.1,1000,Other
497,52.19899,4.511203,0.0,0.0,0.0,1.0,CLASS B,NL,13.0,,ANGEL,9,5271670,4.0,10.0,3.0,,-999,nan,nan,nan,,,ANGEL,13.0,4.0,5271670,5,5,5,5,5.1,1000,Other
498,52.16198,4.485553,0.0,,,4.0,LEIDEN,NL,10.0,,GROENE HART,6,5907465,4.0,9.0,2.0,,-999,nan,nan,nan,,,GROENE HART,10.0,4.0,5907465,5,5,5,5,5.1,1000,Other
499,52.0997,4.27134,3.0,197.0,197.0,0.0,CLASS B,NL,10.0,,BUBBLES,9,5586807,4.0,7.0,2.0,,-999,nan,nan,nan,,,BUBBLES,10.0,4.0,5586807,5,5,5,5,5.1,1000,Other
500,52.18987,4.42519,0.0,205.0,205.0,2.0,CLASS B,NL,15.0,,DOGGERSBANK,9,5086415,4.0,10.0,3.0,,-999,nan,nan,nan,,,DOGGERSBANK,15.0,4.0,5086415,5,5,5,5,5.1,1000,Other
501,52.21352,4.522682,1.0,,,904.0,CLASS B,NL,12.0,,STORMMEEUW SCHOTTEL,9,3382546,4.0,8.0,2.0,,-999,nan,nan,nan,,,STORMMEEUW SCHOTTEL,12.0,4.0,3382546,5,5,5,5,5.1,1000,Other
502,52.21855,4.56017,0.0,,,1.0,KAAG EILAND,NL,13.0,,KAAG 2,6,5948717,5.0,7.0,1.0,,64,nan,nan,nan,,,KAAG 2,13.0,5.0,5948717,5,5,5,5,5.1,1000,Other
