stations,iteration1,iteration2,iteration3,iteration4,iteration5,iteration6,iteration7,iteration8,iteration9,iteration10
"('Spaklerweg', 'Centraal Station')",13.0,24.0,14.0,12.0,15.0,19.0,19.0,17.0,8.0,15.0
"('Station Diemen-Zuid', 'Amstelstation')",41.0,48.0,44.0,39.0,32.0,29.0,38.0,31.0,31.0,40.0
"('Station Zuid', 'Burg.de Vlugtlaan')",19.0,23.0,15.0,19.0,21.0,30.0,17.0,19.0,22.0,23.0
"('Van der Madeweg', 'Station Diemen-Zuid')",34.0,29.0,34.0,35.0,32.0,39.0,29.0,30.0,23.0,31.0
"('Noord', 'Centraal Station')",111.0,138.0,95.0,134.0,150.0,127.0,118.0,125.0,123.0,133.0
"('Van Baerlestraat', 'Dam')",21.0,11.0,25.0,31.0,27.0,19.0,25.0,19.0,23.0,21.0
"('Gerrit v.d. Veenstraat', 'Dam')",1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,1.0
"('Station Zuid', 'Strandvliet')",19.0,13.0,24.0,28.0,24.0,22.0,20.0,16.0,22.0,21.0
"('Wibautstraat', 'Centraal Station')",70.0,69.0,61.0,62.0,70.0,66.0,77.0,69.0,58.0,77.0
"('Spui', 'Dam')",21.0,23.0,23.0,14.0,20.0,18.0,20.0,15.0,20.0,23.0
"('Olympisch stadion', 'De Pijp')",6.0,8.0,8.0,10.0,8.0,11.0,9.0,5.0,10.0,8.0
"('Olympisch stadion', 'Amstelveenseweg')",14.0,15.0,8.0,17.0,20.0,14.0,16.0,9.0,7.0,14.0
"('Station RAI', 'Amstelveenseweg')",3.0,11.0,1.0,6.0,9.0,5.0,4.0,3.0,2.0,3.0
"('Station Diemen-Zuid', 'Centraal Station')",48.0,56.0,52.0,50.0,53.0,64.0,59.0,61.0,70.0,40.0
"('Van Baerlestraat', 'De Pijp')",12.0,23.0,19.0,20.0,24.0,26.0,24.0,19.0,22.0,28.0
"('Vijzelgracht', 'Noorderpark')",3.0,3.0,1.0,4.0,3.0,5.0,4.0,7.0,4.0,4.0
"('Spaklerweg', 'Amstelstation')",10.0,14.0,10.0,13.0,8.0,5.0,6.0,9.0,16.0,9.0
"('Keizersgracht', 'Dam')",12.0,9.0,17.0,5.0,6.0,14.0,7.0,9.0,11.0,16.0
"('Roelof Hartplein', 'Beethovenstraat')",1.0,1.0,,,,,,,,
"('Van der Madeweg', 'Station Sloterdijk')",29.0,27.0,23.0,20.0,25.0,24.0,22.0,32.0,23.0,23.0
"('Station Zuid', 'Henk Sneevlietweg')",26.0,20.0,25.0,30.0,23.0,36.0,27.0,32.0,28.0,33.0
"('Overamstel', 'Amstelveenseweg')",3.0,5.0,2.0,2.0,4.0,1.0,,5.0,1.0,2.0
"('Dam', 'Amstelstation')",12.0,10.0,14.0,14.0,16.0,13.0,14.0,11.0,14.0,8.0
"('Station Lelylaan', 'Van der Madeweg')",6.0,5.0,9.0,6.0,3.0,9.0,9.0,2.0,7.0,10.0
"('Van der Madeweg', 'Spaklerweg')",25.0,17.0,20.0,11.0,18.0,11.0,17.0,13.0,9.0,15.0
"('Noorderpark', 'De Pijp')",37.0,53.0,40.0,42.0,36.0,36.0,43.0,33.0,43.0,38.0
"('Roelof Hartplein', 'Olympiaplein')",6.0,7.0,3.0,2.0,,6.0,3.0,4.0,3.0,3.0
"('Noorderpark', 'Centraal Station')",30.0,30.0,49.0,52.0,48.0,50.0,53.0,55.0,41.0,52.0
"('Nieuwmarkt', 'Amstelstation')",8.0,7.0,10.0,11.0,9.0,16.0,7.0,8.0,7.0,3.0
"('Verrijn Stuartweg', 'Centraal Station')",11.0,8.0,12.0,5.0,6.0,9.0,9.0,9.0,4.0,9.0
"('Roelof Hartplein', 'Dam')",14.0,12.0,9.0,7.0,7.0,8.0,9.0,12.0,8.0,8.0
"('Cornelis Troostplein', 'Centraal Station')",2.0,2.0,1.0,1.0,,1.0,,2.0,3.0,1.0
"('Museumplein', 'Dam')",13.0,13.0,19.0,14.0,23.0,9.0,20.0,11.0,11.0,17.0
"('Station Lelylaan', 'Amstelveenseweg')",26.0,26.0,31.0,21.0,17.0,33.0,18.0,25.0,25.0,34.0
"('Rokin', 'Noorderpark')",8.0,5.0,5.0,6.0,3.0,8.0,9.0,8.0,7.0,6.0
"('Roelof Hartplein', 'Amstelveenseweg')",44.0,52.0,44.0,44.0,52.0,50.0,46.0,58.0,55.0,44.0
"('Van der Madeweg', 'Reigersbos')",27.0,33.0,44.0,32.0,37.0,30.0,45.0,31.0,39.0,39.0
"('Maasstraat', 'Centraal Station')",1.0,,,,,,,2.0,,1.0
"('Rijksmuseum', 'Amstelstation')",6.0,4.0,13.0,17.0,14.0,8.0,9.0,10.0,12.0,10.0
"('Nieuwmarkt', 'Centraal Station')",61.0,74.0,68.0,62.0,64.0,71.0,47.0,75.0,70.0,58.0
"('Olympiaplein', 'Dam')",2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0
"('Victorieplein', 'Amstelstation')",13.0,12.0,11.0,11.0,12.0,12.0,5.0,12.0,10.0,10.0
"('Leidseplein', 'Dam')",9.0,14.0,11.0,11.0,6.0,6.0,8.0,4.0,7.0,7.0
"('Olympiaplein', 'Amstelveenseweg')",22.0,18.0,13.0,23.0,15.0,11.0,15.0,8.0,12.0,8.0
"('De Boelelaan/VU', 'Amstelveenseweg')",5.0,4.0,6.0,3.0,4.0,1.0,4.0,6.0,4.0,3.0
"('Vijzelgracht', 'Noord')",9.0,11.0,12.0,11.0,14.0,14.0,9.0,6.0,10.0,12.0
"('Muntplein', 'Amstelveenseweg')",11.0,9.0,14.0,10.0,10.0,8.0,7.0,10.0,12.0,10.0
"('Marie Heinekenplein', 'Amstelveenseweg')",14.0,20.0,25.0,18.0,20.0,22.0,19.0,20.0,21.0,20.0
"('Van der Madeweg', 'Burg.de Vlugtlaan')",11.0,7.0,6.0,4.0,9.0,4.0,7.0,10.0,7.0,11.0
"('Olympiaplein', 'De Pijp')",4.0,3.0,6.0,9.0,6.0,2.0,3.0,4.0,4.0,6.0
"('Van der Madeweg', 'Overamstel')",11.0,9.0,15.0,7.0,10.0,12.0,8.0,10.0,6.0,7.0
"('Strandvliet', 'Amstelveenseweg')",5.0,9.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,5.0
"('Venserpolder', 'Van der Madeweg')",37.0,20.0,27.0,27.0,31.0,30.0,27.0,38.0,28.0,21.0
"('Heemstedestraat', 'Amstelveenseweg')",12.0,11.0,19.0,13.0,21.0,15.0,19.0,9.0,20.0,13.0
"('Keizersgracht', 'Amstelstation')",3.0,,1.0,2.0,1.0,,,2.0,1.0,1.0
"('Venserpolder', 'Centraal Station')",33.0,38.0,40.0,26.0,36.0,52.0,29.0,39.0,24.0,25.0
"('Rokin', 'Amstelveenseweg')",21.0,18.0,12.0,24.0,21.0,22.0,22.0,25.0,27.0,21.0
"('Gerrit v.d. Veenstraat', 'De Pijp')",5.0,7.0,8.0,6.0,5.0,9.0,2.0,4.0,8.0,12.0
"('Van der Madeweg', 'Jan v.Galenstraat')",10.0,8.0,5.0,5.0,11.0,9.0,10.0,8.0,7.0,7.0
"('Gein', 'Amstelveenseweg')",5.0,2.0,8.0,5.0,5.0,6.0,7.0,5.0,7.0,3.0
"('Van Baerlestraat', 'Amstelstation')",4.0,6.0,5.0,6.0,5.0,1.0,3.0,6.0,4.0,3.0
"('Olympisch stadion', 'Dam')",2.0,2.0,3.0,2.0,2.0,2.0,3.0,7.0,3.0,2.0
"('Muntplein', 'Centraal Station')",9.0,8.0,10.0,6.0,2.0,6.0,8.0,6.0,5.0,8.0
"('VU medisch centrum', 'Amstelveenseweg')",12.0,9.0,10.0,13.0,9.0,13.0,12.0,18.0,13.0,7.0
"('Roelof Hartplein', 'Gerrit v.d. Veenstraat')",4.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0
"('Keizersgracht', 'De Pijp')",8.0,9.0,10.0,4.0,6.0,9.0,6.0,12.0,6.0,9.0
"('Koningsplein', 'Amstelstation')",2.0,4.0,9.0,,6.0,5.0,4.0,14.0,6.0,4.0
"('Koningsplein', 'Centraal Station')",14.0,14.0,8.0,16.0,17.0,13.0,10.0,12.0,8.0,10.0
"('Nieuwezijds Kolk', 'Amstelstation')",3.0,1.0,2.0,1.0,3.0,2.0,1.0,,2.0,
"('Prinsengracht', 'Amstelstation')",4.0,5.0,3.0,7.0,1.0,,4.0,2.0,1.0,4.0
"('Leidseplein', 'Centraal Station')",3.0,5.0,6.0,6.0,5.0,3.0,7.0,1.0,4.0,4.0
"('Scheldestraat', 'Centraal Station')",1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,3.0
"('Station Zuid', 'Jan v.Galenstraat')",21.0,21.0,24.0,18.0,17.0,26.0,18.0,24.0,22.0,24.0
"('Amstelstation', 'Amsteldijk')",3.0,,1.0,1.0,2.0,1.0,,,,
"('Roelof Hartplein', 'Olympiaweg')",2.0,2.0,6.0,,3.0,3.0,2.0,,6.0,2.0
"('Nieuwezijds Kolk', 'Centraal Station')",10.0,20.0,17.0,15.0,16.0,15.0,14.0,14.0,18.0,24.0
"('Verrijn Stuartweg', 'Amstelstation')",10.0,4.0,7.0,6.0,7.0,4.0,5.0,10.0,9.0,5.0
"('Station Zuid', 'Heemstedestraat')",6.0,12.0,15.0,15.0,9.0,14.0,16.0,11.0,10.0,16.0
"('Centraal Station', 'Amstelveenseweg')",13.0,11.0,11.0,7.0,11.0,17.0,22.0,15.0,9.0,15.0
"('Reigersbos', 'Amstelveenseweg')",4.0,6.0,8.0,12.0,8.0,12.0,15.0,11.0,8.0,6.0
"('VU medisch centrum', 'Centraal Station')",1.0,3.0,2.0,3.0,4.0,5.0,2.0,,4.0,3.0
"('Keizersgracht', 'Centraal Station')",7.0,8.0,5.0,7.0,6.0,4.0,8.0,6.0,9.0,7.0
"('Olympiaweg', 'De Pijp')",6.0,3.0,3.0,5.0,5.0,6.0,5.0,5.0,5.0,10.0
"('Scheldestraat', 'De Pijp')",4.0,2.0,8.0,6.0,5.0,4.0,8.0,6.0,10.0,5.0
"('Spui', 'Amstelstation')",3.0,5.0,2.0,4.0,2.0,9.0,1.0,,2.0,4.0
"('Spui', 'Centraal Station')",9.0,12.0,9.0,8.0,17.0,6.0,12.0,14.0,12.0,15.0
"('VU medisch centrum', 'Dam')",2.0,,2.0,,1.0,1.0,1.0,,2.0,2.0
"('Roelof Hartplein', 'Maasstraat')",1.0,1.0,2.0,,,2.0,,,,
"('Minervaplein', 'Dam')",2.0,1.0,,,1.0,1.0,2.0,2.0,2.0,
"('Gerrit v.d. Veenstraat', 'Centraal Station')",3.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0
"('Muntplein', 'De Pijp')",2.0,2.0,,4.0,4.0,1.0,4.0,1.0,2.0,4.0
"('Nieuwezijds Kolk', 'De Pijp')",2.0,4.0,7.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0
"('Roelof Hartplein', 'Leidseplein')",2.0,5.0,,1.0,2.0,2.0,3.0,,,2.0
"('Prinsengracht', 'Centraal Station')",4.0,7.0,11.0,8.0,7.0,6.0,5.0,6.0,8.0,7.0
"('Minervaplein', 'De Pijp')",3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,9.0,5.0
"('Maasstraat', 'Amstelstation')",2.0,3.0,4.0,2.0,2.0,3.0,6.0,,4.0,10.0
"('Verrijn Stuartweg', 'Van der Madeweg')",4.0,5.0,9.0,6.0,4.0,5.0,7.0,4.0,4.0,9.0
"('Marie Heinekenplein', 'Dam')",2.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,11.0,3.0
"('VU medisch centrum', 'Roelof Hartplein')",1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,1.0
"('Beethovenstraat', 'Amstelveenseweg')",1.0,1.0,,,2.0,,1.0,1.0,1.0,
"('Station Duivendrecht', 'Amstelveenseweg')",3.0,6.0,1.0,4.0,8.0,4.0,8.0,2.0,6.0,4.0
"('Muntplein', 'Dam')",3.0,7.0,3.0,3.0,7.0,2.0,4.0,3.0,4.0,4.0
"('Vijzelgracht', 'Amstelveenseweg')",8.0,5.0,5.0,5.0,9.0,8.0,8.0,13.0,13.0,15.0
"('De Pijp', 'Amsteldijk')",2.0,1.0,,2.0,3.0,3.0,2.0,,2.0,5.0
"('Museumplein', 'Amstelstation')",3.0,5.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,8.0
"('Van der Madeweg', 'Heemstedestraat')",2.0,3.0,10.0,6.0,5.0,8.0,2.0,3.0,3.0,6.0
"('Scheldestraat', 'Amstelstation')",2.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
"('Prinsengracht', 'Dam')",6.0,10.0,10.0,12.0,6.0,14.0,11.0,8.0,4.0,4.0
"('Olympiaplein', 'Centraal Station')",2.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,5.0
"('Roelof Hartplein', 'Prinsengracht')",2.0,,1.0,2.0,1.0,2.0,,,,
"('Waalstraat', 'Amstelstation')",3.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
"('Minervaplein', 'Amstelveenseweg')",1.0,1.0,3.0,3.0,1.0,5.0,4.0,2.0,2.0,2.0
"('IJsbaanpad', 'Amstelveenseweg')",2.0,4.0,1.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0
"('Amsteldijk', 'Amstelstation')",4.0,3.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0
"('Vijzelgracht', 'Dam')",1.0,6.0,2.0,2.0,8.0,5.0,9.0,6.0,5.0,6.0
"('Roelof Hartplein', 'Cornelis Troostplein')",1.0,2.0,,,1.0,1.0,,,,
"('De Pijp', 'Beethovenstraat')",1.0,,1.0,1.0,,1.0,,1.0,2.0,1.0
"('Roelof Hartplein', 'Rijksmuseum')",1.0,1.0,4.0,,2.0,3.0,1.0,2.0,2.0,1.0
"('Vijzelgracht', 'Europaplein')",,5.0,4.0,6.0,3.0,4.0,8.0,4.0,1.0,6.0
"('Roelof Hartplein', 'Koningsplein')",,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0
"('Victorieplein', 'Centraal Station')",,3.0,1.0,,,2.0,2.0,1.0,,
"('IJsbaanpad', 'De Pijp')",,4.0,1.0,1.0,1.0,,,1.0,,
"('Olympiaweg', 'Centraal Station')",,3.0,1.0,1.0,4.0,3.0,,5.0,2.0,4.0
"('Waalstraat', 'Roelof Hartplein')",,1.0,,,,,,,,
"('Waalstraat', 'Centraal Station')",,2.0,,,,4.0,1.0,1.0,1.0,2.0
"('Minervaplein', 'Centraal Station')",,1.0,,,1.0,1.0,,2.0,2.0,2.0
"('Cornelis Troostplein', 'Amstelstation')",,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0
"('De Boelelaan/VU', 'Dam')",,1.0,,1.0,1.0,1.0,,,,
"('Van Baerlestraat', 'Roelof Hartplein')",,1.0,,,,,3.0,,,
"('De Boelelaan/VU', 'Centraal Station')",,1.0,2.0,3.0,,,,,,3.0
"('Roelof Hartplein', 'Minervaplein')",,,1.0,,1.0,1.0,,,2.0,
"('Roelof Hartplein', 'Museumplein')",,,,3.0,,3.0,1.0,,,2.0
"('IJsbaanpad', 'Centraal Station')",,,,1.0,1.0,1.0,,,,
"('Roelof Hartplein', 'Keizersgracht')",,,,2.0,,,,,,2.0
"('IJsbaanpad', 'Dam')",,,,,1.0,1.0,,,,
"('Spui', 'Roelof Hartplein')",,,,,1.0,,,,,
"('Scheldestraat', 'Roelof Hartplein')",,,,,,2.0,,,1.0,
"('Roelof Hartplein', 'Amsteldijk')",,,,,,1.0,1.0,,,
"('Roelof Hartplein', 'Nieuwezijds Kolk')",,,,,,1.0,,,,
"('De Pijp', 'De Boelelaan/VU')",,,,,,1.0,,2.0,,
"('Roelof Hartplein', 'De Boelelaan/VU')",,,,,,,,1.0,,
"('Dam', 'Amsteldijk')",,,,,,,,1.0,1.0,
"('Centraal Station', 'Beethovenstraat')",,,,,,,,,,1.0
"('Centraal Station', 'Amsteldijk')",,,,,,,,,,1.0
